crystal_id,nano_id,ql,crystal_name,nano_name,school,strain,strain_id,sub_strain,professions,location,nano_cost,froob_friendly,sort_order,nano_deck,spec,min_level,mm,bm,pm,si,ts,mc
227473,227508,30,"Nano Crystal (Overview of Elysium)","Overview of Elysium",Buffs,"Shadowlands Maps",1033,"",General,"RK Store",10,0,7,0,,25,,,,,,
223768,223767,1,"Nano Crystal (Overview of Nascence)","Overview of Nascence and Jobe",Buffs,"Shadowlands Maps",1033,"",General,"RK Store",10,0,8,0,,,,,,,,
234080,234079,200,"Nano Crystal (Tap Notum Vein: Inferno)","Tap Notum Vein: Inferno",Teleport,"Shadowlands Tap Notum Vein",0,"",Fixer,"Inferno Sanctuary / Pandemonium Garden",2600,0,1,0,,195,1055,,1055,1055,,
234078,234077,165,"Nano Crystal (Tap Notum Vein: Penumbra)","Tap Notum Vein: Penumbra",Teleport,"Shadowlands Tap Notum Vein",0,"",Fixer,"Penumbra Sanctuary",2600,0,2,0,,165,940,,940,940,,
234076,234075,145,"Nano Crystal (Tap Notum Vein: Adonis)","Tap Notum Vein: Adonis",Teleport,"Shadowlands Tap Notum Vein",0,"",Fixer,"Penumbra Garden",1700,0,3,0,,145,872,,872,872,,
234085,234084,120,"Nano Crystal (Tap Notum Vein: Scheol)","Tap Notum Vein: Scheol",Teleport,"Shadowlands Tap Notum Vein",0,"",Fixer,"Adonis Sanctuary",1000,0,4,0,,100,767,,767,767,,
234083,234082,80,"Nano Crystal (Tap Notum Vein: Elysium)","Tap Notum Vein: Elysium",Teleport,"Shadowlands Tap Notum Vein",0,"",Fixer,"RK Store / Scheol Sanctuary",400,0,5,0,,75,496,,496,496,,
234081,234073,25,"Nano Crystal (Tap Notum Vein: Nascence)","Tap Notum Vein: Nascence",Teleport,"Shadowlands Tap Notum Vein",0,"",Fixer,"RK Store / Elysium Garden",150,0,6,0,,25,152,,152,152,,
224423,224422,220,"Nano Crystal (Summon Shadowweb Spinner MK X)","Summon Shadowweb Spinner MK X",Creation,"ShadowWeb Spinner",0,"",Fixer,"Pandemonium Garden",4200,0,1,0,4,220,1755,1430,,,1420,
273351,273349,215,"Nano Crystal (Summon Shadowweb Spinner MK XI)","Summon Shadowweb Spinner MK XI",Creation,"ShadowWeb Spinner",0,"",Fixer,"Dust Brigade Quest Part IV",4700,0,2,1,,215,1895,1502,,,1502,
224421,224420,215,"Nano Crystal (Summon Shadowweb Spinner MK IX)","Summon Shadowweb Spinner MK IX",Creation,"ShadowWeb Spinner",0,"",Fixer,"Pandemonium Garden",3550,0,3,0,4,215,1580,1305,,,1298,
224419,224418,209,"Nano Crystal (Summon Shadowweb Spinner MK VIII)","Summon Shadowweb Spinner MK VIII",Creation,"ShadowWeb Spinner",0,"",Fixer,"Inferno Sanctuary / Pandemonium Garden",2960,0,4,0,4,209,1370,1155,,,1150,
224417,224416,205,"Nano Crystal (Summon Shadowweb Spinner MK VII)","Summon Shadowweb Spinner MK VII",Creation,"ShadowWeb Spinner",0,"",Fixer,"Inferno Sanctuary / Pandemonium Garden",2566,0,5,0,4,205,1230,1055,,,1052,
224415,224414,201,"Nano Crystal (Summon Shadowweb Spinner MK VI)","Summon Shadowweb Spinner MK VI",Creation,"ShadowWeb Spinner",0,"",Fixer,"Inferno Sanctuary / Pandemonium Garden",2200,0,6,0,4,201,1090,954,,,954,
224413,224412,170,"Nano Crystal (Summon Shadowweb Spinner MK V)","Summon Shadowweb Spinner MK V",Creation,"ShadowWeb Spinner",0,"",Fixer,"Penumbra Sanctuary",1480,0,7,0,3,165,962,848,,,848,
224411,224410,153,"Nano Crystal (Summon Shadowweb Spinner MK IV)","Summon Shadowweb Spinner MK IV",Creation,"ShadowWeb Spinner",0,"",Fixer,"Penumbra Garden",1124,0,8,0,3,145,897,783,,,783,
224409,224408,103,"Nano Crystal (Summon Shadowweb Spinner MK III)","Summon Shadowweb Spinner MK III",Creation,"ShadowWeb Spinner",0,"",Fixer,"Adonis Garden",920,0,9,0,2,100,653,551,,,551,
224407,224405,75,"Nano Crystal (Summon Shadowweb Spinner MK II)","Summon Shadowweb Spinner MK II",Creation,"ShadowWeb Spinner",0,"",Fixer,"Scheol Garden",620,0,10,0,1,75,463,400,,,400,
224404,224403,25,"Nano Crystal (Summon Shadowweb Spinner MK I)","Summon Shadowweb Spinner MK I",Creation,"ShadowWeb Spinner",0,"",Fixer,"RK Store / Elysium Garden",400,0,11,0,,25,152,138,,,138,
270791,270790,215,"Nano Crystal (Improved Shield of the Obedient Servant)","Improved Shield of the Obedient Servant","Pet Buffs","Shield of the Obedient Servant",831,"",Engineer,"Dust Brigade Quest Part III",1150,0,1,1,,215,1770,,,,,1840
202261,202260,192,"NanoCrystal (Shield of the Obedient Servant)","Shield of the Obedient Servant","Pet Buffs","Shield of the Obedient Servant",831,"",Engineer,"Obediency Enforcer",575,1,2,0,,185,1023,,,,,1023
273378,273376,215,"Nano Crystal (Creation: Shield of Zset)","Creation: Shield of Zset",Creation,"Shield Weapons",0,"",Meta-Physicist,"Dust Brigade Quest Part I",2416,0,2,1,,215,,2109,,,2209,2209
275706,275852,215,"Alien Matrix Alpha Box (Creation: Shield of Esa)","Creation: Shield of Esa",Creation,"Shield Weapons",0,"",Meta-Physicist,"APF Tradeskill",2112,0,1,1,,215,,2109,,,2209,2209
154985,154971,205,"Nano Crystal (Creation: Shield of Asmodian)","Creation: Shield of Asmodian",Creation,"Shield Weapons",0,"",Meta-Physicist,"RK Mob",1708,1,3,0,,,,1035,,,1035,1035
154993,154974,187,"Nano Crystal (Creation: Mocham's Guard)","Creation: Mocham's Guard",Creation,"Shield Weapons",0,"",Meta-Physicist,"Mission Reward",1588,1,4,0,,,,936,,,936,936
154997,154972,177,"Nano Crystal (Creation: Death Ward)","Creation: Death Ward",Creation,"Shield Weapons",0,"",Meta-Physicist,"Mission Reward",1520,1,5,0,,,,913,,,913,913
154999,154968,147,"Nano Crystal (Creation: Belthior's Flame Ward)","Creation: Belthior's Flame Ward",Creation,"Shield Weapons",0,"",Meta-Physicist,"Mission Reward",1370,1,6,0,,,,749,,,749,749
154986,154975,129,"Nano Crystal (Creation: Wave Breaker)","Creation: Wave Breaker",Creation,"Shield Weapons",0,"",Meta-Physicist,"Mission Reward",1268,1,7,0,,,,651,,,651,651
154994,154969,112,"Nano Crystal (Creation: Living Shield of Evernan)","Creation: Living Shield of Evernan",Creation,"Shield Weapons",0,"",Meta-Physicist,"Mission Reward",1089,1,8,0,,,,568,,,568,568
154990,154973,85,"Nano Crystal (Creation: Solar Guard)","Creation: Solar Guard",Creation,"Shield Weapons",0,"",Meta-Physicist,"Mission Reward",807,1,9,0,,,,427,,,427,427
154992,154976,72,"Nano Crystal (Creation: Notum Defender)","Creation: Notum Defender",Creation,"Shield Weapons",0,"",Meta-Physicist,"Mission Reward",686,1,10,0,,,,354,,,354,354
154987,154970,59,"Nano Crystal (Creation: Vital Buckler)","Creation: Vital Buckler",Creation,"Shield Weapons",0,"",Meta-Physicist,"Mission Reward",542,1,11,0,,,,292,,,292,292
27295,27159,10,"Nano Crystal (Shotgun Expertise)","Shotgun Expertise","Buffs - Ranged","Shotgun Buffs",118,"",General,"No longer drops",40,1,1,0,,,,,61,61,,
27298,27162,4,"Nano Crystal (Shotgun Proficiency)","Shotgun Proficiency","Buffs - Ranged","Shotgun Buffs",118,"",General,"No longer drops",25,1,2,0,,,,,31,31,,
27296,27160,10,"Nano Crystal (Shotgun Incompetence)","Shotgun Incompetence","Debuffs - Ranged","Shotgun Debuffs",119,"",General,"No longer drops",40,1,1,0,,,,,66,66,,
27297,27161,4,"Nano Crystal (Shotgun Inexperience)","Shotgun Inexperience","Debuffs - Ranged","Shotgun Debuffs",119,"",General,"No longer drops",25,1,2,0,,,,,35,35,,
223300,223299,220,"Nano Crystal (Bodily Invigoration)","Bodily Invigoration",Combat,"Single Target Healing",951,"",Doctor,"Pandemonium Garden",1553,0,1,0,4,220,2051,2051,,,,
223298,223297,218,"Nano Crystal (Cellular Rebirth)","Cellular Rebirth",Combat,"Single Target Healing",951,"",Doctor,"Pandemonium Garden",1340,0,2,0,4,218,1961,1961,,,,
223296,223295,216,"Nano Crystal (Renewal of Being)","Renewal of Being",Combat,"Single Target Healing",951,"",Doctor,"Pandemonium Garden",1057,0,3,0,4,216,1871,1871,,,,
301446,275698,215,"Nano Crystal (Matrix of Ka)","Matrix of Ka",Combat,"Single Target Healing",951,"","Martial Artist","APF Tradeskill",890,0,4,1,,215,,1690,,1690,,
223294,223293,214,"Nano Crystal (Blessing of Purity)","Blessing of Purity",Combat,"Single Target Healing",951,"",Doctor,"Pandemonium Garden",782,0,5,0,4,214,1781,1781,,,,
223168,223167,213,"Nano Crystal (Beauty of Life)","Beauty of Life",Combat,"Single Target Healing",951,"",Adventurer,"Pandemonium Garden",729,0,6,0,4,213,1510,1510,,,,
223292,223291,212,"Nano Crystal (Revivification)",Revivification,Combat,"Single Target Healing",951,"",Doctor,"Pandemonium Garden",584,0,7,0,4,212,1691,1691,,,,
252009,252008,209,"Nano Crystal (Light of Life)","Light of Life",Combat,"Single Target Healing",951,"",Adventurer,"Inferno Garden / Inferno Sanctuary",693,0,10,0,4,209,1369,1369,,,,
223290,223289,209,"Nano Crystal (Restorative Influx)","Restorative Influx",Combat,"Single Target Healing",951,"",Doctor,"Inferno Sanctuary / Pandemonium Garden",470,0,8,0,4,209,1556,1556,,,,
252055,252054,209,"Nano Crystal (Soul of Rubi)","Soul of Rubi",Combat,"Single Target Healing",951,"","Martial Artist","Inferno Garden / Inferno Sanctuary",400,0,9,0,4,201,,1370,,1370,,
252007,252006,205,"Nano Crystal (Lifecure)",Lifecure,Combat,"Single Target Healing",951,"",Adventurer,"Inferno Garden / Inferno Sanctuary",628,0,12,0,4,205,1229,1229,,,,
223288,223287,205,"Nano Crystal (Touch of Kindness)","Touch of Kindness",Combat,"Single Target Healing",951,"",Doctor,"Inferno Sanctuary / Pandemonium Garden",381,0,11,0,4,205,1376,1376,,,,
252053,252052,204,"Nano Crystal (Flourishing Heal)","Flourishing Heal",Combat,"Single Target Healing",951,"","Martial Artist","Inferno Garden / Inferno Sanctuary",339,0,13,0,4,201,,1195,,1195,,
223286,223285,201,"Nano Crystal (Assauge Pain)","Assauge Pain",Combat,"Single Target Healing",951,"",Doctor,"Inferno Sanctuary / Pandemonium Garden",254,0,14,0,4,201,1196,1196,,,,
136696,136674,182,"Nano Crystal (One With Nature)","One With Nature",Combat,"Single Target Healing",951,"",Adventurer,"Mission Reward",234,1,15,0,,,782,868,,,,
223282,223281,180,"Nano Crystal (Cellular Recuperation)","Cellular Recuperation",Combat,"Single Target Healing",951,"",Doctor,"Inferno Garden",198,0,16,0,3,175,1087,1087,,,,
136698,136673,176,"Nano Crystal (Moonbeam)",Moonbeam,Combat,"Single Target Healing",951,"",Adventurer,"Mission Reward",241,1,17,0,,,756,836,,,,
143909,143908,169,"Nano Crystal (Essence of Life)","Essence of Life",Combat,"Single Target Healing",951,"",Adventurer,"Mission Reward",241,1,18,0,,,730,803,,,,
43946,43878,165,"Nano Crystal (Lifegiving Elixir)","Lifegiving Elixir",Combat,"Single Target Healing",951,"",Doctor,"Mission Reward",700,1,20,0,,,1050,1050,,,,
270243,270353,165,"Nano Crystal (Enlightened Healing Touch)","Enlightened Healing Touch",Combat,"Single Target Healing",951,"","Martial Artist","Bronto Burger Quest",257,1,19,0,,,,775,,775,,
43977,43886,162,"Nano Crystal (Emergency Medical Response)","Emergency Medical Response",Combat,"Single Target Healing",951,"",Doctor,"Mission Reward",633,1,23,0,,,850,850,,,,
43937,43881,162,"Nano Crystal (Recuperative Respite)","Recuperative Respite",Combat,"Single Target Healing",951,"",Doctor,"Mission Reward",567,1,21,0,,,950,950,,,,
82084,82059,162,"Nano Crystal (Nature's Blessing)","Nature's Blessing",Combat,"Single Target Healing",951,"",Adventurer,"Mission Reward",240,1,22,0,,,697,769,,,,
136702,136675,156,"Nano Crystal (Glorious Healing)","Glorious Healing",Combat,"Single Target Healing",951,"",Adventurer,"Mission Reward",241,1,24,0,,,670,742,,,,
136704,136676,153,"Nano Crystal (Implacability of Life)","Implacability of Life",Combat,"Single Target Healing",951,"",Adventurer,"Mission Reward",243,1,25,0,,,650,722,,,,
82090,82060,146,"Nano Crystal (Advanced Survival Technique)","Advanced Survival Technique",Combat,"Single Target Healing",951,"",Adventurer,"Mission Reward",243,1,26,0,,,626,698,,,,
136706,136677,143,"Nano Crystal (Flawless Stitching)","Flawless Stitching",Combat,"Single Target Healing",951,"",Adventurer,"Mission Reward",242,1,27,0,,,605,676,,,,
82076,82030,142,"Nano Crystal (Enlightened Aura of Healing)","Enlightened Aura of Healing",Combat,"Single Target Healing",951,"","Martial Artist","Mission Reward",257,1,28,0,,,,658,,658,,
136703,136678,130,"Nano Crystal (Greater Restore Health)","Greater Restore Health",Combat,"Single Target Healing",951,"",Adventurer,"Mission Reward",237,1,29,0,,,554,616,,,,
82074,82031,129,"Nano Crystal (Greater Restore Essence)","Greater Restore Essence",Combat,"Single Target Healing",951,"","Martial Artist","Mission Reward",257,1,30,0,,,,599,,599,,
136691,136679,116,"Nano Crystal (Survival of the Fittest)","Survival of the Fittest",Combat,"Single Target Healing",951,"",Adventurer,"RK Store",228,1,31,0,,,503,556,,,,
136694,136682,107,"Nano Crystal (Restore Vitality)","Restore Vitality",Combat,"Single Target Healing",951,"",Adventurer,"RK Store",218,1,32,0,,,455,500,,,,
82075,82032,99,"Nano Crystal (Greater Healing Touch)","Greater Healing Touch",Combat,"Single Target Healing",951,"","Martial Artist","RK Store",235,1,33,0,,,,473,,473,,
82083,82061,93,"Nano Crystal (Practiced Stitching)","Practiced Stitching",Combat,"Single Target Healing",951,"",Adventurer,"RK Store",209,1,34,0,,,413,452,,,,
136695,136681,90,"Nano Crystal (Natural Remedy)","Natural Remedy",Combat,"Single Target Healing",951,"",Adventurer,"RK Store",201,1,35,0,,,384,426,,,,
136705,136680,83,"Nano Crystal (Cellular Reformation)","Cellular Reformation",Combat,"Single Target Healing",951,"",Adventurer,"RK Store",191,1,36,0,,,350,398,,,,
136697,136683,74,"Nano Crystal (Makeshift Bandaging)","Makeshift Bandaging",Combat,"Single Target Healing",951,"",Adventurer,"RK Store",179,1,37,0,,,310,357,,,,
82073,82036,73,"Nano Crystal (Healing Aura)","Healing Aura",Combat,"Single Target Healing",951,"","Martial Artist","RK Store",202,1,38,0,,,,345,,345,,
136693,136684,64,"Nano Crystal (Restore to Health)","Restore to Health",Combat,"Single Target Healing",951,"",Adventurer,"RK Store",166,1,39,0,,,267,304,,,,
136707,136685,50,"Nano Crystal (Alleviate Pain)","Alleviate Pain",Combat,"Single Target Healing",951,"",Adventurer,"RK Store",151,1,40,0,,,226,252,,,,
82072,82035,43,"Nano Crystal (Healing Touch)","Healing Touch",Combat,"Single Target Healing",951,"","Martial Artist","RK Store",156,1,41,0,,,,216,,216,,
82087,82062,43,"Nano Crystal (Greater Quick Heal)","Greater Quick Heal",Combat,"Single Target Healing",951,"",Adventurer,"RK Store",137,1,42,0,,,196,220,,,,
136692,136686,41,"Nano Crystal (Patch Wounds)","Patch Wounds",Combat,"Single Target Healing",951,"",Adventurer,"RK Store",124,1,43,0,,,171,195,,,,
136699,136689,34,"Nano Crystal (Natural Cure)","Natural Cure",Combat,"Single Target Healing",951,"",Adventurer,"RK Store",114,1,44,0,,,151,175,,,,
82080,82063,27,"Nano Crystal (Survival Technique)","Survival Technique",Combat,"Single Target Healing",951,"",Adventurer,"RK Store",100,1,45,0,,,125,148,,,,
136701,136688,21,"Nano Crystal (Lesser Restore to Health)","Lesser Restore to Health",Combat,"Single Target Healing",951,"",Adventurer,"RK Store",83,1,46,0,,,96,114,,,,
82070,82033,20,"Nano Crystal (Restore Essence)","Restore Essence",Combat,"Single Target Healing",951,"","Martial Artist","RK Store",98,1,47,0,,,,112,,112,,
136690,136687,14,"Nano Crystal (Slipshod Bandaging)","Slipshod Bandaging",Combat,"Single Target Healing",951,"",Adventurer,"RK Store",64,1,48,0,,,70,84,,,,
82071,82034,10,"Nano Crystal (Lesser Healing Touch)","Lesser Healing Touch",Combat,"Single Target Healing",951,"","Martial Artist","RK Store",60,1,49,0,,,,61,,61,,
82082,82064,7,"Nano Crystal (Rough Stitching)","Rough Stitching",Combat,"Single Target Healing",951,"",Adventurer,"No longer drops",43,1,50,0,,,44,52,,,,
28952,28901,4,"Nano Crystal (Spiritual Harmony)","Spiritual Harmony",Combat,"Single Target Healing",951,"","Martial Artist","Arete Nano Container",53,1,51,0,,,,35,,35,,
28742,26695,1,"Adventurer: Startup Crystal - Quick Heal","Quick Heal",Combat,"Single Target Healing",951,"",Adventurer,"Arete Nano Container",16,1,52,0,,,5,5,,,,
302400,302399,200,"Nano Crystal (Sol: Notum-Charged Grenades)","Notum-Charged Grenades",Orphans,"Siphon Box",683,"",Soldier,"OFAB Store",2000,1,1,0,,,,,,,1200,1200
302396,302395,100,"Nano Crystal (Sol: Fragmentation Grenades)","Fragmentation Grenades",Orphans,"Siphon Box",683,"",Soldier,"OFAB Store",1000,1,2,0,,,,,,,500,500
301889,301888,200,"Nano Crystal (MP: Induced Apathy)","Induced Apathy","Pet Buffs","Siphon Box",683,Snare,Meta-Physicist,"OFAB Store",3000,0,1,0,,,,,,,1301,1301
302255,302254,200,"Nano Crystal (Eng: Sedative Injectors)","Sedative Injectors","Pet Buffs","Siphon Box",683,Snare,Engineer,"OFAB Store",3000,0,2,0,,,,,,,1301,1301
220622,267311,116,"Nano Crystal (Bur: Improved Red Tape)","Improved Red Tape",Debuffs,"Skill Lock Modifier Debuffs",847,"",Bureaucrat,"OFAB Store",650,1,1,0,,,,838,838,,,
30135,30090,116,"Nano Crystal (Red Tape)","Red Tape",Debuffs,"Skill Lock Modifier Debuffs",847,"",Bureaucrat,"RK Store",450,1,2,0,,,,538,538,,,
223240,223239,218,"Nano Crystal (Plagiarize Notum)","Plagiarize Notum",Drain,"SL Nanopoint Drain",587,"",Trader,"Pandemonium Garden",315,0,1,0,4,218,,,1681,,1676,
223238,223237,214,"Nano Crystal (Despoil Notum)","Despoil Notum",Drain,"SL Nanopoint Drain",587,"",Trader,"Pandemonium Garden",280,0,2,0,4,214,,,1541,,1538,
223236,223235,209,"Nano Crystal (Swindle Notum)","Swindle Notum",Drain,"SL Nanopoint Drain",587,"",Trader,"Inferno Sanctuary / Pandemonium Garden",260,0,3,0,4,209,,,1368,,1365,
223234,223233,201,"Nano Crystal (Strip Notum)","Strip Notum",Drain,"SL Nanopoint Drain",587,"",Trader,"Inferno Sanctuary / Pandemonium Garden",200,0,4,0,4,201,,,1090,,1089,
223232,223231,170,"Nano Crystal (Snitch Notum)","Snitch Notum",Drain,"SL Nanopoint Drain",587,"",Trader,"Penumbra Sanctuary",155,0,5,0,3,165,,,962,,962,
223246,223245,125,"Nano Crystal (Cheat Notum)","Cheat Notum",Drain,"SL Nanopoint Drain",587,"",Trader,"Adonis Sanctuary",110,0,6,0,2,125,,,801,,801,
223244,223243,50,"Nano Crystal (Blackmail Notum)","Blackmail Notum",Drain,"SL Nanopoint Drain",587,"",Trader,"Elysium Sanctuary",47,0,7,0,1,50,,,292,,292,
27225,27090,10,"Nano Crystal (Submachine Gun Expertise)","Submachine Gun Expertise","Buffs - Ranged","SMG Buffs",83,"",General,"No longer drops",40,1,1,0,,,,,61,61,,
27228,27093,4,"Nano Crystal (Submachine Gun Proficiency)","Submachine Gun Proficiency","Buffs - Ranged","SMG Buffs",83,"",General,"No longer drops",25,1,2,0,,,,,31,31,,
27226,27091,10,"Nano Crystal (Submachine Gun Incompetence)","Submachine Gun Incompetence","Debuffs - Ranged","SMG Debuffs",84,"",General,"No longer drops",40,1,1,0,,,,,66,66,,
27227,27092,4,"Nano Crystal (Submachine Gun Inexperience)","Submachine Gun Inexperience","Debuffs - Ranged","SMG Debuffs",84,"",General,"No longer drops",25,1,2,0,,,,,35,35,,
85275,85216,156,"Nano Crystal (Spin Nanoweb)","Spin Nanoweb","Crowd Control",Snare,145,Area,Fixer,"Mission Reward",655,1,1,0,,,,,,768,581,
95385,95382,146,"Nano Crystal (Greater Enforced Sloth)","Greater Enforced Sloth","Crowd Control",Snare,145,Area,Bureaucrat,"Mission Reward",484,1,2,0,,,,,,694,622,
85281,85221,136,"Nano Crystal (Mass Gravity Bindings)","Mass Gravity Bindings","Crowd Control",Snare,145,Area,Fixer,"Mission Reward",536,1,3,0,,,,,,670,506,
85266,85224,119,"Nano Crystal (Greater Net Cast Wide)","Greater Net Cast Wide","Crowd Control",Snare,145,Area,Fixer,"RK Store",452,1,4,0,,,,,,599,430,
85324,85316,109,"Nano Crystal (Greater Delay Pursuers)","Greater Delay Pursuers","Crowd Control",Snare,145,Area,Agent,"RK Store",417,1,5,0,,,,,,513,513,
85276,85223,96,"Nano Crystal (Spin Weak Nanoweb)","Spin Weak Nanoweb","Crowd Control",Snare,145,Area,Fixer,"RK Store",370,1,6,0,,,,,,479,340,
95386,95383,83,"Nano Crystal (Weighty Announcement)","Weighty Announcement","Crowd Control",Snare,145,Area,Bureaucrat,"RK Store",300,1,7,0,,,,,,406,360,
85263,85217,63,"Nano Crystal (Invasive Distributed Entanglement)","Invasive Distributed Entanglement","Crowd Control",Snare,145,Area,Fixer,"RK Store",268,1,8,0,,,,,,327,234,
85321,85314,60,"Nano Crystal (Enforced Sloth)","Enforced Sloth","Crowd Control",Snare,145,Area,Bureaucrat,"RK Store",249,1,9,0,,,,,,297,262,
85323,85317,57,"Nano Crystal (Delay Pursuers)","Delay Pursuers","Crowd Control",Snare,145,Area,Agent,"RK Store",267,1,10,0,,,,,,273,273,
85277,85220,43,"Nano Crystal (Net Cast Wide)","Net Cast Wide","Crowd Control",Snare,145,Area,Fixer,"RK Store",237,1,11,0,,,,,,231,168,
85319,85315,37,"Nano Crystal (Lesser Weighty Announcement)","Lesser Weighty Announcement","Crowd Control",Snare,145,Area,Bureaucrat,"RK Store",167,1,12,0,,,,,,183,159,
85274,85222,33,"Nano Crystal (Active Distributed Entanglement)","Active Distributed Entanglement","Crowd Control",Snare,145,Area,Fixer,"RK Store",183,1,13,0,,,,,,184,134,
85322,85318,27,"Nano Crystal (Lesser Delay Pursuers)","Lesser Delay Pursuers","Crowd Control",Snare,145,Area,Agent,"RK Store",159,1,14,0,,,,,,143,143,
85264,85218,20,"Nano Crystal (Lesser Net Cast Wide)","Lesser Net Cast Wide","Crowd Control",Snare,145,Area,Fixer,"RK Store",131,1,15,0,,,,,,121,89,
