# Version: 18.08.58.03
# Requires: 20230108112714_CreateItemDBs.shared
lowid,highid,lowql,highql,name,icon,froob_friendly,slot,flags,in_game
245302,245302,150,150,"Cold Snakeskin Sleeve",22954,0,640,-939524063,1
245303,245303,150,150,"Spider Web Tattoo",130731,0,640,-939524063,1
245306,245306,150,150,"Brumal Chest Symbiant of Endurance",215183,0,32,-1073741791,1
245319,245319,150,150,"Cranky Golem Eye",12693,0,32774,-939524063,1
245320,245320,150,150,"Cranky Golem Eye",12692,0,32774,-939524063,1
245321,245321,150,150,"The Cause of Headache",11700,0,32774,-1073741791,1
245322,245322,150,150,"Mutated Slither Blood",37936,0,0,-2143287293,1
245323,245323,100,100,"Kizzermole Gumboil",37975,1,0,-2143287263,1
245324,245324,150,150,"Philosophical Slither Larvae",37978,0,32830,-939524063,1
245339,245339,150,150,"Cantankerous's Headwear",205768,0,4,-1073741791,1
245355,245355,150,150,Fingerspitzgefuhl,21871,0,256,-1073741791,1
245357,245357,150,150,"Commander's Ceremonial Chest Plate",213514,0,32,-1073741791,1
245372,245372,150,150,"Doubleknit Pants",213598,0,2048,-1073741791,1
245409,245409,150,150,"Lindgren Spirit",156511,0,4,-1073741791,1
245413,245413,1,1,"Pandemonium portal 4 Wearable",84059,1,65534,67108897,1
245414,245414,1,1,"Pandemonium portal 1 Wearable",84059,1,65534,67108897,1
245415,245415,1,1,"Pandemonium portal 2 Wearable",84059,1,65534,67108897,1
245416,245416,1,1,"Pandemonium portal 3 Wearable",84059,1,65534,67108897,1
245424,245424,150,150,"Spirit of Saccelum",203503,0,4,-1073741791,1
245425,245425,150,150,"Tiny Spider Band",84068,0,4,-1073741791,1
245426,245426,150,150,"Tiny Spider Band",84068,0,1024,-1073741791,1
245427,245427,150,150,"Tiny Spider Band",84068,0,128,-1073741791,1
245428,245428,150,150,"Spirit of the Innocent",203502,0,32830,-939524063,1
245429,245429,125,125,"The Dantian Belt of Life",119143,1,128,-2147483615,1
245430,245430,150,150,"Hood of Black Waters",23003,0,4,-1073741791,1
245433,245433,150,150,"Sleeves of Gashing",213593,0,640,-1073741791,1
245449,245449,125,125,"Biomechanical Graft",149937,1,40960,33,1
245450,245450,150,150,"Floating Bag of Jukes",99666,0,8,33,1
245456,245456,150,150,"Box with Swim Wear",20407,0,0,4129,1
245470,245470,390,390,"Nano Crystal (Six arms of fire)",42449,1,0,4194849,1
245477,245477,390,390,"Nano Crystal (Ring of Fire)",42449,1,0,4194849,1
245481,245481,150,150,"Spirit of Opportunity",25800,0,32830,-1073741791,1
245482,245482,150,150,"Ring of Something Extra",151921,0,40960,-939524063,1
245484,245484,150,150,"Impudent Bracer",245483,0,5760,-939524063,1
245487,245487,390,390,"Nano Crystal (NCU Overload)",42449,1,0,4194849,1
245505,245505,1,1,"Omni Special Issue Grey Pants",27671,1,2048,-1073741791,1
245506,245506,1,1,"Omni Special Issue Grey Skirt",27662,1,2048,-1073741791,1
245508,245508,1,1,"Omni Special Issue Grey Sleeves",21851,1,640,-1073741791,1
245509,245509,1,1,"Omni Special Issue Grey Boots",21867,1,16384,-1073741791,1
245510,245510,1,1,"Omni Special Issue Grey Jacket",19814,1,32,-1073741791,1
245511,245511,1,1,"Omni Special Issue Grey Blouse",19813,1,32,-1073741791,1
245513,245513,1,1,"Omni Special Issue Grey Gloves",37105,1,256,-1073741791,1
245514,245514,1,1,"Omni Special Issue Executive Pants",13302,1,2048,-1073741791,1
245515,245515,1,1,"Omni Special Issue Executive Boots",13272,1,16384,-1073741791,1
245516,245516,1,1,"Omni Special Issue Executive Shirt",13255,1,32,-1073741791,1
245517,245517,1,1,"Omni Special Issue Executive Sleeves",13234,1,640,-1073741791,1
245518,245518,1,1,"Omni Special Issue Executive Gloves",37630,1,256,-1073741791,1
245519,245519,1,1,"Special Issue Omni Intern-Op Pants",27670,1,2048,-1073741791,1
245520,245520,1,1,"Special Issue Omni Intern-Op Boots",27660,1,16384,-1073741791,1
245521,245521,1,1,"Special Issue Omni Intern-Op Gloves",27661,1,256,-1073741791,1
245522,245522,1,1,"Special Issue Omni Intern-Op Sleeves",27659,1,640,-1073741791,1
245523,245523,1,1,"Special Issue Omni Intern-Op Shirt",27658,1,32,-1073741791,1
245524,245524,1,1,"Omni Special Issue Black Pants",13288,1,2048,-1073741791,1
245525,245525,1,1,"Omni Special Issue Black Boots",13260,1,16384,-1073741791,1
245526,245526,1,1,"Omni Special Issue Black Sleeves",13221,1,640,-1073741791,1
245528,245528,1,1,"Omni Special Issue Black Gloves",118189,1,256,-1073741791,1
245529,245529,1,1,"Omni Special Issue Black Shirt",13239,1,32,-1073741791,1
245571,245571,150,150,"Golem's Warm Notum Hood",22999,0,4,-1073741791,1
245572,245573,140,159,"Jobe City Guard Personal Pistol",113996,0,320,134217731,1
245574,245574,160,160,"Jobe Portal Guard Personal Pistol",113996,0,320,134217731,1
245575,245576,140,159,"Jobe Surveyor Personal Pistol",113996,0,320,134217731,1
245577,245577,160,160,"Jobe Explorer Personal Pistol",113996,0,320,134217731,1
245578,245579,140,159,"Sword of the Illuminated",113987,0,64,3,1
245580,245580,160,160,"Longsword of the Illuminated",113987,0,64,3,1
245581,245581,1,1,"Radio Transceiver",205332,1,40960,33,1
245582,245583,140,159,"Chief Cook Cleaver",131274,0,320,3,1
245584,245584,160,160,"Chef Cleaver",131274,0,320,3,1
245585,245585,1,1,"Omni-Armed Forces Assault pack",99661,1,8,134217729,1
245593,245593,150,150,"Syndicate Shades",86483,0,4,-1073741791,1
245594,245594,150,150,"Light Perennium Container",154194,0,0,4129,1
245595,245595,150,150,"Doctor's Pill Pack",224101,0,8,33,1
245596,245596,150,150,"Light Perennium Container",154194,0,0,4129,1
245597,245597,150,150,"Bracelet of Theory",151917,0,5120,-1073741791,1
245605,245606,140,159,"Nippy John Stiletto",204740,0,320,3,1
245607,245607,160,160,"Nippy John Stiletto",204740,0,320,3,1
245609,245609,1,1,"Pine Tree",245610,1,0,135681,1
245611,245611,1,1,"Christmas Tree",245610,1,0,-2146823679,1
245627,245628,1,19,"Staff of Pelias",218708,1,64,67108867,1
245629,245630,20,29,"Staff of Pelias",218708,1,64,67108867,1
245631,245632,30,39,"Staff of Pelias",218708,1,64,67108867,1
245633,245634,40,99,"Staff of Pelias",218708,1,64,67108867,1
245635,245636,100,199,"Staff of Pelias",218708,1,64,67108867,1
245637,245638,200,249,"Staff of Pelias",218708,1,64,67108867,1
245639,245640,250,299,"Staff of Pelias",218708,1,64,67108867,1
245641,245641,300,300,"Staff of Pelias",218708,1,64,67108867,1
245647,245647,1,1,"Dead Christmas Tree",245610,1,0,-2147348479,1
245649,245649,1,1,"Christmas Tree Ornaments",99240,1,0,135681,1
245656,245656,150,150,"Bunny Boots",13270,0,16384,-1073741791,1
245657,245657,150,150,Blackpack,224100,0,8,262177,1
245658,245658,150,150,"Light Perennium Container",154194,0,0,4129,1
245659,245659,150,150,"Heavy Bracer",84068,0,1024,-1073741791,1
245660,245660,150,150,"Heavy Bracer",84068,0,1024,-1073741791,1
245661,245661,1,1,"Modified Omni-Armed Forces Training Helmet",22269,1,4,-1073741791,1
245664,245664,150,150,"Crackerjack Sleeves",213459,0,640,-1073741791,1
245665,245665,150,150,"Ring that Turns Rocks",151920,0,40960,-939524063,1
245669,245669,160,160,"Superior Skylight Shield",245666,0,256,3,1
245671,245671,150,150,"Tenderfoot Hood",41150,0,4,-1073741791,1
245672,245672,150,150,"Repair Coordination Assistant",301022,0,80,-939524063,1
245674,245674,150,150,"Ring of Herodotus",245673,0,40960,-939524063,1
245675,245675,160,160,"Modified NotuComm Mesh Trenchcoat",300622,0,8,-1073741791,1
245676,245676,160,160,"Solid Spiritech Mesh",151933,0,8,-1073741791,1
245677,245677,150,150,"Headband of Haste",151921,0,4,-1073741791,1
245678,245679,140,159,"JAME Blaster Prototype IV",31808,0,64,3,1
245680,245680,160,160,"JAME Blaster Prototype XII",31808,0,64,3,1
245682,245682,150,150,"Stark Pants",13304,0,2048,-1073741791,1
245694,245694,220,220,"Monitor Smoking Suit",296451,0,8,-1073741791,1
245718,245718,250,250,"Two-Dimensional Hole",203551,0,4,-1073741791,1
245719,245719,250,250,"Subspace Pocket",203551,0,4,-1073741791,1
245720,245720,250,250,"Subspace Mesh",205520,0,4,-1073741791,1
245721,245721,250,250,"Subspace Meta-Cerebellum Pocket",203551,0,4,-1073741791,1
245722,245722,250,250,"Meta-Cerebellum Ring",151933,0,4,-1073741791,1
245723,245723,250,250,"Subspace Storage Device",203551,0,4,-1073741791,1
245728,245728,250,250,"Short Circuited Spiritech Circlet",245726,0,4,-1073741791,1
245729,245729,250,250,"Short Circuited Spiritech Circlet",245727,0,4,-1073741791,1
245730,245730,250,250,"Stabilized Spiritech Circlet",151922,0,4,-1073741791,1
245731,245732,220,259,"Lost Hope",210186,0,64,3,1
245733,245733,260,260,"Lost Faith",210186,0,64,3,1
245736,245737,220,259,"Massive Bolt Charger",233213,0,64,3,1
245738,245738,260,260,"Massive Bolt Charger",233213,0,64,3,1
245740,245740,250,250,"Master's Eye",245739,0,32774,-939524063,1
245766,245767,220,259,"Piercing Evil",213075,0,64,3,1
245768,245768,260,260,"Piercing Evil",213075,0,64,3,1
245770,245770,250,250,"Bigot's Ring of Sacrifice",245769,0,40960,-939524063,1
245771,245771,250,250,"Bigot's Bracer of Sacrifice",151930,0,5120,-939524063,1
245773,245773,250,250,"Bigot's Armband of Sacrifice",41176,0,640,-1073741791,1
245774,245774,250,250,"Bigot's Necklace of Sacrifice",130728,0,2,-1073741791,1
245780,245780,250,250,"Bigot's Earring of Sacrifice",245779,0,32830,-939524063,1
245783,245783,250,250,"Penumbra Tuaq",156567,1,32830,-2013003743,1
245784,245785,220,259,"Maul of Gwyddawg",218716,0,64,3,1
245786,245786,260,260,"Maul of Menestyr",218716,0,64,3,1
245797,245798,240,259,"Syndicate Messenger Gun",210189,0,64,3,1
245799,245799,260,260,"Conflagrant Syndicate Messenger Gun",210189,0,64,3,1
245824,245824,250,250,"The Sacrificed Bracelet of Kay",84058,1,5120,-2013265887,1
245854,245854,250,250,"Vest of Torpid Sunrays",213530,0,32,-1073741791,1
245855,245855,250,250,"Armplates of Meteorite Assembly",245844,0,640,-1073741791,1
245856,245856,250,250,"Gauntlets of Star Confabulation",245849,0,256,-1073741791,1
245857,245857,250,250,"Boots of Stolen Comet Speed",245848,0,16384,-1073741791,1
245858,245858,250,250,"Shoulderpads of Asteroid Calling",245852,0,80,-1073741791,1
245859,245859,250,250,"Moon Watcher Helmet",245853,0,4,-1073741791,1
245860,245860,250,250,"Overcoat of the Firmament",245846,0,8,-1073741791,1
245863,245863,250,250,"Amused Spirit",99998,0,32830,-939524063,1
245865,245865,250,250,"Mark of the Fisher King",100313,0,256,-1073741791,1
245866,245866,250,250,"Bellum Badonis Armor Boots",245851,0,16384,-1073741791,1
245880,245880,250,250,"Bellum Badonis Armor Sleeves",245845,0,640,-1073741791,1
245881,245882,240,259,"Joy of the Hunt",210169,0,64,3,1
245883,245883,260,260,"Joy of the Race",210169,0,64,3,1
245884,245884,250,250,"Bellum Badonis Armor Gloves",245850,0,256,-1073741791,1
245886,245886,250,250,"Shroud of Darkest Night",22898,0,8,-1073741791,1
245887,245887,200,200,"Guise of the Hooded Crow",10839,0,4,-1073741791,1
245888,245888,200,200,"Spirit of the Hooded Crow",236568,0,0,-1073741791,1
245889,245889,250,250,"Bellum Badonis Armor Helmet",245862,0,4,-1073741791,1
245890,245890,250,250,"Slippers of Screaming",42265,0,16384,-1073741791,1
245891,245891,250,250,"Bellum Badonis Body Armor",213514,0,32,-1073741791,1
245892,245892,250,250,Device,20403,0,32774,-939524063,1
245893,245893,250,250,"Bellum Badonis Coat",245847,0,8,-1073741791,1
245894,245894,250,250,"Bellum Badonis Shoulderpads",245861,0,80,-1073741791,1
245895,245895,250,250,"Head Symbiant of the Love Child",215189,0,4,-939524063,1
245903,245903,250,250,"Curse of Malahde",11710,0,0,-2143287263,1
245905,245905,250,250,"The sacrificed wedding ring of Lady Ettard",151933,0,8192,-1073741791,1
245929,245930,25,200,"Omni-Tek Steel-Ribbed Body Armor",245924,1,32,-1073741821,1
245931,245932,25,200,"Omni-Tek Steel-Ribbed Armor Sleeves",245923,1,640,-1073741821,1
245933,245934,25,200,"Omni-Tek Steel-Ribbed Armor Helmet",245927,1,4,-1073741821,1
245935,245936,25,200,"Omni-Tek Steel-Ribbed Armor Boots",245925,1,16384,-1073741821,1
245937,245938,25,200,"Omni-Tek Steel-Ribbed Armor Pants",245928,1,2048,-1073741821,1
245939,245940,25,200,"Omni-Tek Steel-Ribbed Armor Gloves",245926,1,256,-1073741821,1
245941,245942,25,200,"Hacked Steel-Ribbed Armor Gloves",245926,1,0,-1073741821,1
245943,245944,25,200,"Hacked Steel-Ribbed Armor Sleeves",245923,1,0,-1073741821,1
245945,245946,25,200,"Hacked Steel-Ribbed Armor Pants",245928,1,0,-1073741821,1
245947,245948,25,200,"Hacked Steel-Ribbed Armor Boots",245925,1,0,-1073741821,1
245949,245950,25,200,"Hacked Steel-Ribbed Armor Helmet",245927,1,0,-1073741821,1
245951,245952,25,200,"Hacked Steel-Ribbed Body Armor",245924,1,0,-1073741821,1
245953,245953,1,1,"Smokey Willy's Guide to Omni-Tek Steel-Ribbed Armor",154678,1,0,-1073741821,1
245964,245965,10,200,"Apocalypse Leather Body Armor",245963,1,32,-1073741821,1
245966,245967,10,200,"Apocalypse Leather Armor Boots",13264,1,16384,-1073741821,1
245968,245969,10,200,"Apocalypse Leather Armor Gloves",245962,1,256,-1073741821,1
245970,245971,10,200,"Apocalypse Leather Armor Pants",245961,1,2048,-1073741821,1
245972,245973,10,200,"Apocalypse Leather Armor Sleeves",245960,1,640,-1073741821,1
245974,245975,10,200,"Apocalypse Leather Armor Helmet",10835,1,4,-1073741821,1
245976,245977,10,200,"Hacked Leather Armor Gloves",245962,1,0,-1073741821,1
245978,245979,10,200,"Hacked Leather Armor Boots",13264,1,0,-1073741821,1
245980,245981,10,200,"Hacked Leather Armor Sleeves",245960,1,0,-1073741821,1
245982,245983,10,200,"Hacked Leather Armor Pants",245961,1,0,-1073741821,1
245984,245985,10,200,"Hacked Leather Armor Helmet",10835,1,0,-1073741821,1
245986,245987,10,200,"Hacked Leather Body Armor",245963,1,0,-1073741821,1
245988,245988,1,1,"Smokey Willy's Guide to Apocalypse Leather Armor",154678,1,0,-1073741821,1
245990,245990,250,250,"Lava capsule",136597,0,8192,-2143287263,1
245997,245997,240,240,"Grail of the White Feather",245993,0,256,3,1
245998,245998,241,241,"Grail of the White Feather",245993,0,256,3,1
245999,245999,242,242,"Grail of Speaking Birds",245993,0,256,3,1
246000,246000,243,243,"Grail of Speaking Birds",245993,0,256,3,1
246001,246001,244,244,"Grail of Golden Acorns",245993,0,256,3,1
246002,246002,245,245,"Grail of Golden Acorns",245993,0,256,3,1
246003,246003,246,246,"Grail of the Antlered King",245993,0,256,3,1
246004,246004,247,247,"Grail of the Antlered King",245993,0,256,3,1
246005,246005,248,248,"Grail of Snake Secrets",245993,0,256,3,1
246006,246006,249,249,"Grail of Snake Secrets",245993,0,256,3,1
246007,246007,250,250,"Grail of the Crystal Key",245993,0,256,3,1
246008,246008,251,251,"Grail of the Crystal Key",245993,0,256,3,1
246009,246009,252,252,"Grail of the High Tower",245993,0,256,3,1
246010,246010,253,253,"Grail of the High Tower",245993,0,256,3,1
246011,246011,254,254,"Grail of Mortal Combat",245993,0,256,3,1
246012,246012,255,255,"Grail of Mortal Combat",245993,0,256,3,1
246013,246014,256,259,"Grail of the Black Cauldron",245993,0,256,3,1
246015,246015,260,260,"Grail of the Virgin",245993,0,256,3,1
246016,246017,240,259,"Copy of The Excalibur",246020,0,64,3,1
246018,246018,260,260,"Exact Copy of The Excalibur",246020,0,64,3,1
246021,246022,240,259,"Snake Tamer Shield",245994,0,320,3,1
246023,246023,260,260,"Snake Tamer Guard",245994,0,320,3,1
246026,246026,1,1,"MonsterItem Soul Hungry Demon",155940,1,0,201392161,1
246027,246027,1,1,"MonsterItem Soul Hungry Demon 2",155940,1,0,201392161,1
246028,246028,1,1,"MonsterItem Soul Hungry Demon 3",155940,1,0,201392161,1
246029,246029,1,1,"MonsterItem Soul Hungry Demon 4",155940,1,0,201392161,1
246034,246034,390,390,"Nano Crystal (Fountain of Life)",42448,1,0,4194849,1
246036,246036,390,390,"Nano Crystal (Spring of Life)",42448,1,0,4194849,1
246038,246038,390,390,"Nano Crystal (Shower of Life)",42448,1,0,4194849,1
246040,246040,390,390,"Nano Crystal (Mist of Life)",42448,1,0,4194849,1
246044,246045,240,244,"Scimitar of Spetses",213074,0,320,3,1
246046,246047,245,249,"Scimitar of Spetses",213074,0,320,3,1
246048,246049,250,254,"Scimitar of Spetses",213074,0,320,3,1
246050,246051,255,259,"Scimitar of Spetses",213074,0,320,3,1
246052,246052,260,260,"Sparkling Scimitar of Spetses",213074,0,320,3,1
246053,246054,240,244,"Spirit Tech Toolbox",100328,0,256,3,1
246055,246056,245,249,"Spirit Tech Toolbox",100328,0,256,3,1
246057,246058,250,254,"Spirit Tech Toolbox",100328,1,256,3,1
246059,246060,255,259,"Spirit Tech Toolbox",100328,0,256,3,1
246061,246061,260,260,"Advanced Spirit Tech Toolbox",100328,0,256,3,1
246062,246062,250,250,"Enkindled Spirit Focus",99266,0,32774,-939524063,1
246063,246063,250,250,"Fanatic's Jacket",213511,0,32,-1073741791,1
246080,246080,250,250,"Malodorous Ring",246079,0,40960,-939524063,1
246083,246083,250,250,"Mystical Green Hood",10836,0,4,-1073741791,1
246084,246084,250,250,Compagnero,11697,0,40960,-939524063,1
246085,246085,250,250,"Blood-Soaked Cloak of Dishonour",218532,0,9,33,1
246087,246087,250,250,"Stinging Louse",11706,0,4,-1073741791,1
246088,246088,250,250,"Codex Clavis",136332,0,32774,-939524063,1
246089,246089,250,250,"Gallant Flapper Ribbon",151933,0,32774,-1073741791,1
246090,246090,250,250,"Ring of Burning Flesh",245483,0,40960,-939524063,1
246091,246091,250,250,"Shopkeeper's Sharkskin Sleeves",22956,0,640,-939524063,1
246092,246092,250,250,"Maiden's Gloves",21874,0,256,-1073741791,1
246094,246094,250,250,"Boots of the Imaginative",213538,0,16384,-1073741791,1
246095,246095,250,250,"Apprehensive Spirit Pitcher",119173,0,32774,-1073741791,1
246097,246098,240,244,"Sword of Curiosity",113999,0,64,3,1
246099,246100,245,249,"Sword of Curiosity",113999,0,64,3,1
246101,246102,250,254,"Sword of Curiosity",113999,0,64,3,1
246103,246104,255,259,"Sword of Curiosity",113999,0,64,3,1
246105,246105,260,260,"Sword of Wonder",113999,0,64,3,1
246109,246109,250,250,"Sleeves of Boiling Blood",21976,0,640,-1073741791,1
246110,246110,250,250,"Phatmos' Booty",203551,0,2,33,1
246123,246123,100,100,"Anillo Casero de la Cripta",151925,1,8192,-2147483615,1
246125,246125,100,100,"Collar Casero de la Cripta",290655,1,2,-2147483615,1
246206,246206,100,100,"Focus-Funneling Device",205507,1,32768,33,1
246207,246207,100,100,"Focus-Funneling Spirit",205507,1,32768,33,1
246208,246208,100,100,"Primitive Focus-Funneling Helper",205510,1,32768,33,1
246209,246209,100,100,"Spirit Training Program",205512,1,32768,33,1
